age,tenure_months,monthly_spend,num_transactions,last_login_days,support_tickets,is_active,total_spend,avg_transaction_value,gender_Male,country_India,country_UK,country_US,payment_method_Crypto,payment_method_PayPal,spend_per_transaction,activity_score,engagement_ratio,high_spender_flag,frequent_user_flag,customer_value_score,recency_frequency_ratio,target_churn
21,29,269.7662416983556,54,11,9,0,7823.221009252313,142.24038198640568,False,True,False,False,False,True,142.24038198640568,1.8,0.36666666666666664,1,1,14081.797816654163,0.2,0
33,41,488.4288021900314,59,17,9,1,20025.580889791287,333.75968149652147,True,False,False,False,False,False,333.75968149652147,1.4047619047619047,0.40476190476190477,1,1,28131.173154706805,0.2833333333333333,0
53,17,411.2037329522037,7,23,5,1,6990.463460187463,873.8079325234329,True,False,True,False,True,False,873.8079325234329,0.3888888888888889,1.2777777777777777,1,0,2718.51356785068,2.875,0
43,10,437.6230383710681,1,16,1,0,4376.230383710681,2188.1151918553405,True,True,False,False,False,True,2188.1151918553405,0.09090909090909091,1.4545454545454546,0,0,397.8391257918801,8.0,1
60,39,106.3253344810598,74,9,9,1,4146.688044761332,55.28917393015109,False,False,True,False,True,False,55.289173930151094,1.85,0.225,0,1,7671.372882808464,0.12,0
40,28,231.3688514687611,60,7,6,1,6478.327841125311,106.20209575615264,False,False,False,False,True,False,106.20209575615264,2.0689655172413794,0.2413793103448276,1,1,13403.436912673058,0.11475409836065574,0
49,46,400.5930935982252,29,5,1,1,18427.28230551836,614.2427435172787,False,True,False,False,False,True,614.2427435172788,0.6170212765957447,0.10638297872340426,1,0,11370.025252341116,0.16666666666666666,0
27,37,192.8314369043496,39,14,0,1,7134.763165460934,178.36907913652334,True,False,True,False,True,False,178.36907913652334,1.0263157894736843,0.3684210526315789,1,0,7322.520090867801,0.35,0
32,39,442.5398062464465,75,2,0,1,17259.052443611414,227.0927953106765,True,False,True,False,False,True,227.0927953106765,1.875,0.05,1,1,32360.7233317714,0.02631578947368421,0
43,8,40.83041319490489,75,11,8,1,326.64330555923914,4.29793823104262,False,False,False,True,False,True,4.29793823104262,8.333333333333334,1.2222222222222223,0,1,2722.0275463269927,0.14473684210526316,1
34,42,363.2506945366828,88,10,9,0,15256.529170540678,171.42167607349077,False,False,False,False,False,True,171.42167607349077,2.046511627906977,0.23255813953488372,1,1,31222.664349013477,0.11235955056179775,1
22,23,131.31253844907914,96,14,0,1,3020.18838432882,31.135962725039384,False,True,False,False,False,True,31.135962725039384,4.0,0.5833333333333334,0,1,12080.75353731528,0.14432989690721648,0
29,12,42.41495258485428,67,20,0,1,508.9794310182513,7.484991632621343,False,False,False,False,False,False,7.484991632621343,5.153846153846154,1.5384615384615385,0,1,2623.2016829402182,0.29411764705882354,0
43,42,314.170573551353,37,21,6,1,13195.164089156826,347.2411602409691,True,False,True,False,False,True,347.2411602409691,0.8604651162790697,0.4883720930232558,1,0,11353.978402297735,0.5526315789473685,0
19,55,358.83520127679594,36,28,1,1,19735.936070223772,533.4036775736156,True,True,False,False,False,False,533.4036775736155,0.6428571428571429,0.5,1,0,12687.387473715282,0.7567567567567568,0
61,19,109.23282154700816,6,20,4,1,2075.423609393155,296.489087056165,False,False,True,False,False,False,296.489087056165,0.3,1.0,0,0,622.6270828179465,2.857142857142857,0
31,3,97.24976537716086,50,4,4,1,291.74929613148254,5.720574433950638,True,False,False,True,False,True,5.720574433950638,12.5,1.0,0,0,3646.866201643532,0.0784313725490196,0
29,20,403.00705640543146,61,7,8,0,8060.141128108629,130.0022762598166,False,True,False,False,False,True,130.0022762598166,2.9047619047619047,0.3333333333333333,1,1,23412.79089593459,0.11290322580645161,0
53,27,188.9144267641572,51,23,7,0,5100.689522632244,98.09018312754316,True,False,True,False,False,False,98.09018312754316,1.8214285714285714,0.8214285714285714,0,1,9290.541630508731,0.4423076923076923,0
43,31,474.3865890631772,23,9,2,1,14705.984260958494,612.749344206604,False,True,False,False,False,False,612.749344206604,0.71875,0.28125,1,0,10569.926187563917,0.375,0
39,40,309.03406694069804,20,4,9,0,12361.362677627922,588.636317982282,True,False,True,False,False,True,588.636317982282,0.4878048780487805,0.0975609756097561,1,0,6029.933013477034,0.19047619047619047,0
40,25,188.58542272043343,93,15,8,1,4714.635568010835,50.15569753203017,False,False,True,False,False,False,50.15569753203017,3.576923076923077,0.5769230769230769,0,1,16863.888762500297,0.1595744680851064,0
62,47,121.00183219592876,53,28,7,0,5687.086113208651,105.31640950386392,False,False,False,False,True,False,105.31640950386391,1.1041666666666667,0.5833333333333334,0,1,6279.490916667885,0.5185185185185185,0
22,56,31.986032208382973,3,8,5,0,1791.2178036694463,447.8044509173616,False,True,False,False,False,False,447.8044509173616,0.05263157894736842,0.14035087719298245,0,0,94.27462124576034,2.0,0
51,41,396.4614582985887,47,19,8,1,16254.919790242137,338.6441622967112,True,False,False,True,True,False,338.64416229671116,1.119047619047619,0.4523809523809524,1,0,18190.02928908049,0.3958333333333333,0
34,59,386.9116172300356,43,25,7,1,22827.785416572104,518.8133049220933,False,True,False,False,False,False,518.8133049220933,0.7166666666666667,0.4166666666666667,1,0,16359.912881876673,0.5681818181818182,0
36,42,424.79953034813,15,16,2,0,17841.580274621458,1115.098767163841,False,False,False,False,False,True,1115.098767163841,0.3488372093023256,0.37209302325581395,1,0,6223.8070725423695,1.0,0
26,22,83.25760094437292,52,3,9,0,1831.6672207762044,34.559758882569895,False,False,False,True,True,False,34.559758882569895,2.260869565217391,0.13043478260869565,0,1,4141.160673059245,0.05660377358490566,0
59,46,151.95600199147557,81,22,7,1,6989.976091607875,85.24361087326676,True,True,False,False,True,False,85.24361087326676,1.7234042553191489,0.46808510638297873,1,1,12046.554540856125,0.2682926829268293,1
19,26,198.18927092356665,69,28,1,0,5152.921044012733,73.61315777161046,True,False,True,False,True,False,73.61315777161046,2.5555555555555554,1.037037037037037,0,1,13168.576001365871,0.4,0
32,25,319.78814524034937,70,8,6,1,7994.703631008734,112.60145959167232,False,False,False,False,False,True,112.60145959167231,2.6923076923076925,0.3076923076923077,1,1,21524.202083485052,0.11267605633802817,1
45,27,279.23154333640247,10,12,0,1,7539.251670082866,685.3865154620788,True,False,False,True,True,False,685.3865154620788,0.35714285714285715,0.42857142857142855,1,0,2692.5898821724522,1.0909090909090908,0
68,56,473.6380149477593,44,23,3,1,26523.728837074523,589.4161963794338,True,False,False,False,False,False,589.4161963794338,0.7719298245614035,0.40350877192982454,1,0,20474.457347917174,0.5111111111111111,1
42,29,88.53672806699103,88,16,8,0,2567.56511394274,28.84904622407573,False,False,False,False,True,False,28.84904622407573,2.933333333333333,0.5333333333333333,0,1,7531.524334232037,0.1797752808988764,0
65,7,485.9796754731342,5,4,3,1,3401.85772831194,566.9762880519899,True,True,False,False,True,False,566.97628805199,0.625,0.5,0,0,2126.1610801949623,0.6666666666666666,0
64,1,139.37206854614487,97,2,2,1,139.37206854614487,1.4221639647565802,True,False,False,True,True,False,1.4221639647565802,48.5,1.0,0,1,6759.545324488026,0.02040816326530612,0
41,21,240.60176282213308,9,24,1,1,5052.637019264795,505.2637019264795,True,False,False,True,False,True,505.2637019264795,0.4090909090909091,1.0909090909090908,0,0,2066.987871517416,2.4,0
42,6,111.55916657878534,35,25,1,0,669.354999472712,18.59319442979756,True,True,False,False,False,True,18.593194429797556,5.0,3.5714285714285716,0,0,3346.7749973635605,0.6944444444444444,0
22,19,237.88782163663535,48,14,5,1,4519.8686110960725,92.24221655298108,False,False,True,False,False,True,92.24221655298108,2.4,0.7,0,0,10847.684666630574,0.2857142857142857,0
34,34,355.4852772537041,17,15,5,0,12086.49942662594,671.4721903681078,False,True,False,False,True,False,671.4721903681078,0.4857142857142857,0.42857142857142855,1,0,5870.585435789742,0.8333333333333334,0
67,44,496.5936756316469,69,26,2,0,21850.121727792462,312.14459611132094,True,False,False,True,True,False,312.1445961113209,1.5333333333333334,0.5777777777777777,1,1,33503.51998261511,0.37142857142857144,0
19,38,170.46813916836874,65,21,8,1,6477.789288398012,98.14832255148504,True,False,True,False,False,False,98.14832255148504,1.6666666666666667,0.5384615384615384,1,1,10796.315480663354,0.3181818181818182,0
22,47,248.9920397922908,21,10,0,1,11702.625870237664,531.9375395562575,False,True,False,False,True,False,531.9375395562574,0.4375,0.20833333333333334,1,0,5119.898818228978,0.45454545454545453,0
36,21,246.48462792205456,59,9,5,1,5176.177186363147,86.26961977271911,False,True,False,False,False,False,86.26961977271911,2.6818181818181817,0.4090909090909091,0,1,13881.566090701166,0.15,1
57,36,473.5403081170613,30,24,7,1,17047.451092214207,549.9177771682002,False,False,True,False,True,False,549.9177771682002,0.8108108108108109,0.6486486486486487,1,0,13822.257642335844,0.7741935483870968,0
62,54,446.76619650379496,36,4,2,0,24125.374611204927,652.0371516541873,True,True,False,False,False,False,652.0371516541873,0.6545454545454545,0.07272727272727272,1,0,15791.154290970497,0.10810810810810811,0
42,3,112.32471510801028,34,21,6,0,336.9741453240308,9.627832723543738,False,True,False,False,False,True,9.627832723543738,8.5,5.25,0,0,2864.280235254262,0.6,1
18,39,256.73384949820604,48,7,3,1,10012.620130430036,204.3391863353069,False,False,True,False,False,False,204.33918633530686,1.2,0.175,1,0,12015.144156516044,0.14285714285714285,0
53,5,157.5964392546813,57,7,7,0,787.9821962734064,13.585899935748389,True,False,True,False,False,True,13.585899935748387,9.5,1.1666666666666667,0,1,7485.83086459736,0.1206896551724138,0
31,38,158.67887158582965,61,21,0,1,6029.797120261527,97.25479226228268,False,True,False,False,True,False,97.25479226228269,1.564102564102564,0.5384615384615384,0,1,9431.221136819311,0.3387096774193548,0
52,52,467.4954291539748,52,17,8,1,24309.762316006687,458.67476067937145,False,True,False,False,False,False,458.67476067937145,0.9811320754716981,0.32075471698113206,1,1,23851.087555327318,0.32075471698113206,0
20,34,159.71786306031024,62,4,6,1,5430.407344050548,86.19694196905633,False,False,False,True,False,True,86.19694196905633,1.7714285714285714,0.11428571428571428,0,1,9619.578723746685,0.06349206349206349,1
64,46,232.57784293082744,33,6,7,1,10698.580774818063,314.6641404358254,False,False,False,False,False,True,314.6641404358254,0.7021276595744681,0.1276595744680851,1,0,7511.769480191407,0.17647058823529413,0
29,1,280.9010790317322,99,28,1,1,280.9010790317322,2.809010790317322,True,False,False,True,False,False,2.809010790317322,49.5,14.0,0,1,13904.603412070745,0.28,1
59,30,128.47364751751638,22,18,5,1,3854.209425525492,167.5743228489344,False,False,True,False,True,False,167.57432284893443,0.7096774193548387,0.5806451612903226,0,0,2735.2453987600265,0.782608695652174,0
63,50,273.96956847701045,29,16,4,0,13698.478423850524,456.6159474616841,False,False,False,False,False,True,456.61594746168413,0.5686274509803921,0.3137254901960784,1,0,7789.330868464022,0.5333333333333333,0
50,9,187.7348675761416,42,13,1,0,1689.6138081852744,39.29334437640173,True,False,False,False,True,False,39.29334437640173,4.2,1.3,0,0,7096.377994378153,0.3023255813953488,0
64,50,49.60654220148582,14,20,5,1,2480.327110074292,165.3551406716194,False,False,False,True,False,True,165.35514067161947,0.27450980392156865,0.39215686274509803,0,0,680.8741086478448,1.3333333333333333,0
57,9,396.5648651252255,88,10,0,1,3569.0837861270293,40.10206501266325,True,False,False,False,False,True,40.10206501266325,8.8,1.0,0,1,31407.93731791786,0.11235955056179775,0
40,7,219.5414283919272,54,11,6,1,1536.7899987434903,27.941636340790733,False,False,True,False,False,True,27.941636340790733,6.75,1.375,0,1,10373.332491518559,0.2,0
26,49,87.53975879627563,19,3,4,1,4289.448181017506,214.47240905087529,True,False,False,True,True,False,214.47240905087529,0.38,0.06,0,0,1629.9903087866521,0.15,0
24,20,130.57991473569157,33,29,2,0,2611.598294713831,76.81171455040679,True,False,False,False,False,True,76.81171455040679,1.5714285714285714,1.380952380952381,0,0,4103.940177407449,0.8529411764705882,0
25,56,325.7115066394305,61,23,8,1,18239.84437180811,294.1910382549696,False,False,True,False,False,False,294.19103825496956,1.0701754385964912,0.40350877192982454,1,1,19519.83345053149,0.3709677419354839,0
39,8,31.908478420431585,31,9,3,0,255.26782736345268,7.977119605107896,True,False,False,True,False,False,7.977119605107896,3.4444444444444446,1.0,0,0,879.2558498074482,0.28125,0
23,23,268.4710827284504,19,24,4,1,6174.83490275436,308.741745137718,False,False,False,False,False,False,308.741745137718,0.7916666666666666,1.0,1,0,4888.410964680535,1.2,0
40,16,156.57949293058695,41,5,4,1,2505.271886889391,59.6493306402236,False,False,False,True,False,True,59.6493306402236,2.411764705882353,0.29411764705882354,0,0,6042.12631543912,0.11904761904761904,0
63,42,68.08127659391835,71,3,8,1,2859.4136169445705,39.71407801311904,True,True,False,False,True,False,39.714078013119035,1.6511627906976745,0.06976744186046512,0,1,4721.357367513128,0.041666666666666664,0
57,10,390.400691029158,71,24,7,0,3904.00691029158,54.222318198494165,False,False,False,False,False,False,54.222318198494165,6.454545454545454,2.1818181818181817,0,1,25198.59005733656,0.3333333333333333,0
69,35,193.50960036525225,76,4,4,1,6772.836012783829,87.95890925693284,True,False,False,False,False,True,87.95890925693284,2.111111111111111,0.1111111111111111,1,1,14298.209360321416,0.05194805194805195,1
19,13,143.6325083117681,58,24,1,0,1867.2226080529852,31.64784081445738,True,False,True,False,False,True,31.647840814457375,4.142857142857143,1.7142857142857142,0,1,7735.636519076653,0.4067796610169492,0
26,50,458.1721711829059,36,1,4,1,22908.60855914529,619.1515826796025,False,False,True,False,True,False,619.1515826796025,0.7058823529411765,0.0196078431372549,1,0,16170.782512337853,0.02702702702702703,0
55,52,112.51688346193686,62,19,5,1,5850.877940020717,92.87107841302723,False,False,False,False,False,True,92.87107841302725,1.169811320754717,0.3584905660377358,0,1,6844.423250590272,0.30158730158730157,0
25,32,154.58920572336825,99,18,7,0,4946.854583147784,49.46854583147784,False,False,False,False,True,False,49.46854583147784,3.0,0.5454545454545454,0,1,14840.563749443352,0.18,0
45,56,476.136344081833,2,1,5,1,26663.63526858265,8887.878422860884,True,False,False,False,False,False,8887.878422860884,0.03508771929824561,0.017543859649122806,1,0,935.5661497748298,0.3333333333333333,0
27,5,467.4376252225436,83,14,4,0,2337.188126112718,27.823668168008545,False,False,False,True,False,False,27.823668168008545,13.833333333333334,2.3333333333333335,0,1,32331.10241122593,0.16666666666666666,1
37,52,491.0375797464525,92,19,8,1,25533.954146815533,274.558646739952,False,True,False,False,False,True,274.558646739952,1.7358490566037736,0.3584905660377358,1,1,44323.09021711376,0.20430107526881722,1
38,9,319.71223398663824,86,2,5,1,2877.410105879744,33.073679377928094,False,False,False,True,False,True,33.073679377928094,8.6,0.2,0,1,24745.726910565798,0.022988505747126436,0
38,7,74.8750947771801,69,12,4,0,524.1256634402607,7.48750947771801,True,False,False,True,True,False,7.48750947771801,8.625,1.5,0,1,4520.583847172249,0.17142857142857143,0
31,41,396.27794268187216,29,14,0,0,16247.39564995676,541.5798549985586,True,False,True,False,False,True,541.5798549985586,0.6904761904761905,0.3333333333333333,1,0,11218.439853541573,0.4666666666666667,0
60,48,143.77760170304413,19,25,0,1,6901.324881746118,345.0662440873059,True,False,False,True,True,False,345.0662440873059,0.3877551020408163,0.5102040816326531,1,0,2676.023933738291,1.25,1
68,32,151.00242921571368,84,24,8,1,4832.077734902838,56.84797335179809,False,False,False,False,False,True,56.84797335179809,2.5454545454545454,0.7272727272727273,0,1,12299.834234298132,0.2823529411764706,0
49,1,23.481165447269348,3,4,0,0,23.481165447269348,5.870291361817337,True,False,True,False,False,False,5.870291361817337,1.5,2.0,0,0,35.22174817090402,1.0,1
47,24,261.5382416359827,53,15,4,1,6276.917799263584,116.2392185048812,False,False,False,False,True,False,116.2392185048812,2.12,0.6,1,1,13307.065734438798,0.2777777777777778,0
18,8,440.3136260838013,52,17,6,1,3522.50900867041,66.46243412585679,False,False,True,False,False,True,66.46243412585679,5.777777777777778,1.8888888888888888,0,1,20352.274272317925,0.32075471698113206,0
36,20,66.879832700539,7,22,5,1,1337.59665401078,167.1995817513475,True,False,False,False,False,True,167.1995817513475,0.3333333333333333,1.0476190476190477,0,0,445.8655513369266,2.75,0
23,29,36.877142378546566,31,11,2,1,1069.4371289778503,33.41991028055782,True,False,False,False,False,False,33.41991028055782,1.0333333333333334,0.36666666666666664,0,0,1105.085033277112,0.34375,0
52,5,223.32119690195785,42,16,9,0,1116.605984509789,25.96758103511138,True,True,False,False,False,True,25.967581035111376,7.0,2.6666666666666665,0,0,7816.241891568524,0.37209302325581395,0
49,18,318.3821974607425,12,7,5,1,5730.879554293365,440.8368887917973,False,False,False,True,False,True,440.8368887917973,0.631578947368421,0.3684210526315789,0,0,3619.5028763958094,0.5384615384615384,0
40,59,360.7169959615405,37,4,2,0,21282.30276173089,560.0605989929181,False,True,False,False,True,False,560.0605989929181,0.6166666666666667,0.06666666666666667,1,0,13124.086703067383,0.10526315789473684,0
59,36,363.52341289056295,28,21,2,1,13086.842864060269,451.27044358828505,False,False,True,False,False,True,451.2704435882851,0.7567567567567568,0.5675675675675675,1,0,9903.556761991555,0.7241379310344828,0
26,4,217.65537319317184,62,21,0,1,870.6214927726874,13.81938877416964,True,False,True,False,False,False,13.81938877416964,12.4,4.2,0,1,10795.706510381324,0.3333333333333333,0
51,55,421.7306455087789,53,4,9,1,23195.18550298284,429.54047227746,False,True,False,False,False,False,429.54047227746,0.9464285714285714,0.07142857142857142,1,1,21952.586279608757,0.07407407407407407,0
51,52,47.91253787187255,35,12,7,0,2491.4519693373727,69.20699914826035,True,True,False,False,False,False,69.20699914826035,0.660377358490566,0.22641509433962265,0,0,1645.298470317133,0.3333333333333333,0
46,11,198.51007977976448,84,27,5,0,2183.610877577409,25.68953973620481,False,False,False,False,False,False,25.689539736204814,7.0,2.25,0,1,15285.276143041863,0.3176470588235294,0
55,25,491.22906434319634,13,15,6,0,12280.72660857991,877.1947577557078,False,True,False,False,False,False,877.1947577557078,0.5,0.5769230769230769,1,0,6140.363304289955,1.0714285714285714,1
38,26,214.8860173703452,42,27,8,1,5587.036451628976,129.9310802704413,False,True,False,False,True,False,129.9310802704413,1.5555555555555556,1.0,0,0,8690.945591422851,0.627906976744186,0
54,21,28.848420656356133,97,9,4,1,605.8168337834788,6.181804426362029,True,True,False,False,False,True,6.181804426362029,4.409090909090909,0.4090909090909091,0,1,2671.1014944089748,0.09183673469387756,0
59,36,402.24597223023153,5,1,4,1,14480.855000288337,2413.4758333813893,True,False,False,False,False,False,2413.4758333813893,0.13513513513513514,0.02702702702702703,1,0,1956.8722973362617,0.16666666666666666,0
30,22,335.2611222224153,95,1,1,1,7375.744688893136,76.83067384263684,True,False,True,False,False,True,76.83067384263684,4.130434782608695,0.043478260869565216,1,1,30465.032410645563,0.010416666666666666,0
55,54,480.0878120012508,99,9,8,1,25924.74184806754,259.2474184806754,True,True,False,False,True,False,259.2474184806754,1.8,0.16363636363636364,1,1,46664.535326521574,0.09,0
37,33,485.12622248144,68,20,6,0,16009.16534188752,232.0168890128626,True,True,False,False,False,False,232.0168890128626,2.0,0.5882352941176471,1,1,32018.330683775042,0.2898550724637681,0
23,22,45.77465021089965,59,20,9,0,1007.0423046397924,16.784038410663204,True,False,True,False,False,False,16.784038410663207,2.5652173913043477,0.8695652173913043,0,1,2583.282433641207,0.3333333333333333,0
54,48,131.96207447482325,32,27,4,1,6334.179574791517,191.94483559974293,True,True,False,False,False,False,191.94483559974293,0.6530612244897959,0.5510204081632653,1,0,4136.607069251602,0.8181818181818182,0
60,35,442.9708337092683,86,10,8,0,15503.97917982439,178.2066572393608,False,False,False,True,True,False,178.2066572393608,2.388888888888889,0.2777777777777778,1,1,37037.28359624715,0.11494252873563218,0
55,52,26.53010981632077,54,25,4,1,1379.56571044868,25.083012917248727,False,False,False,False,True,False,25.083012917248727,1.0188679245283019,0.4716981132075472,0,1,1405.5952521552588,0.45454545454545453,0
51,9,206.07675226822357,32,2,4,1,1854.690770414012,56.20275061860642,False,False,False,False,False,True,56.20275061860642,3.2,0.2,0,0,5935.010465324838,0.06060606060606061,0
42,51,106.17358039696003,88,18,0,1,5414.852600244962,60.84104045219058,True,False,False,False,True,False,60.84104045219058,1.6923076923076923,0.34615384615384615,0,1,9163.596708106857,0.20224719101123595,1
21,44,299.70630847221383,57,20,4,1,13187.077572777407,227.3634064271967,False,False,False,True,False,True,227.36340642719668,1.2666666666666666,0.4444444444444444,1,1,16703.631592184716,0.3448275862068966,0
42,13,183.63987641220345,51,5,8,0,2387.318393358644,45.90996910305085,True,True,False,False,False,False,45.90996910305084,3.642857142857143,0.35714285714285715,0,1,8696.659861520773,0.09615384615384616,0
33,49,356.9771208714282,20,11,2,1,17491.878922699983,832.9466153666659,True,False,True,False,True,False,832.9466153666659,0.4,0.22,1,0,6996.751569079993,0.5238095238095238,0
58,9,176.84290267665483,74,15,2,0,1591.5861240898937,21.22114832119858,False,False,True,False,True,False,21.221148321198584,7.4,1.5,0,1,11777.737318265214,0.2,0
42,1,83.28157654568682,20,11,8,0,83.28157654568682,3.96578935931842,False,True,False,False,False,False,3.96578935931842,10.0,5.5,0,0,832.8157654568681,0.5238095238095238,0
56,10,449.5571084310396,65,16,2,0,4495.571084310396,68.11471339864237,False,False,False,False,False,False,68.11471339864237,5.909090909090909,1.4545454545454546,0,1,26564.738225470526,0.24242424242424243,0
27,38,204.4827334200933,29,27,7,1,7770.343869963545,259.0114623321182,False,False,True,False,False,True,259.0114623321182,0.7435897435897436,0.6923076923076923,1,0,5777.948005870328,0.9,0
61,26,389.9497353471516,50,26,2,0,10138.693119025942,198.7979042946263,True,False,False,True,True,False,198.7979042946263,1.8518518518518519,0.9629629629629629,1,0,18775.35762782582,0.5098039215686274,0
30,58,340.8131370163492,23,8,4,1,19767.16194694825,823.6317477895105,True,True,False,False,False,False,823.6317477895104,0.3898305084745763,0.13559322033898305,1,0,7705.842792878132,0.3333333333333333,0
46,59,246.35964612523165,11,21,1,0,14535.219121388667,1211.2682601157223,False,True,False,False,True,False,1211.2682601157223,0.18333333333333332,0.35,1,0,2664.790172254589,1.75,1
66,49,424.6267529833103,46,8,2,0,20806.710896182205,442.695976514515,False,False,True,False,True,False,442.695976514515,0.92,0.16,1,0,19142.174024487627,0.1702127659574468,1
38,1,41.28649373772856,64,8,7,1,41.28649373772856,0.6351768267342854,True,False,False,True,False,False,0.6351768267342855,32.0,4.0,0,1,1321.167799607314,0.12307692307692308,0
24,37,247.37174349953625,45,2,0,1,9152.75450948284,198.9729241191922,False,True,False,False,False,True,198.9729241191922,1.1842105263157894,0.05263157894736842,1,0,10838.78823491389,0.043478260869565216,0
18,7,121.55942459383584,68,13,4,1,850.9159721568509,12.332115538505086,True,False,True,False,True,False,12.332115538505086,8.5,1.625,0,1,7232.785763333232,0.18840579710144928,0
32,6,158.34443981881614,3,1,7,0,950.0666389128968,237.51665972822423,False,False,True,False,True,False,237.5166597282242,0.42857142857142855,0.14285714285714285,0,0,407.17141667695574,0.25,0
20,21,75.94141279934364,48,14,0,0,1594.7696687862165,32.546319771147274,False,False,False,True,False,True,32.546319771147274,2.1818181818181817,0.6363636363636364,0,0,3479.497459169927,0.2857142857142857,0
34,41,257.8444051187064,74,27,8,0,10571.620609866965,140.95494146489284,False,False,False,False,True,False,140.95494146489287,1.7619047619047619,0.6428571428571429,1,1,18626.188693575128,0.36,0
18,45,70.16363006850756,15,27,6,1,3157.36335308284,197.3352095676775,True,False,True,False,False,True,197.3352095676775,0.32608695652173914,0.5869565217391305,0,0,1029.5750064400565,1.6875,0
59,33,463.6340963907838,63,2,8,1,15299.925180895863,239.0613309514979,False,False,True,False,False,True,239.06133095149787,1.8529411764705883,0.058823529411764705,1,1,28349.861364601158,0.03125,0
33,54,408.83326795002927,75,2,5,0,22076.99646930158,290.48679564870497,True,True,False,False,False,False,290.48679564870497,1.3636363636363635,0.03636363636363636,1,1,30104.995185411244,0.02631578947368421,0
64,3,455.23633883482586,18,8,4,1,1365.7090165044776,71.8794219212883,True,False,True,False,False,True,71.8794219212883,4.5,2.0,0,0,6145.690574270149,0.42105263157894735,0
30,20,160.8697171323269,2,14,9,0,3217.3943426465385,1072.4647808821794,False,False,False,True,False,True,1072.4647808821794,0.09523809523809523,0.6666666666666666,0,0,306.41850882347984,4.666666666666667,0
61,47,351.19577425006696,36,12,2,1,16506.201389753147,446.1135510744094,True,False,False,False,True,False,446.1135510744094,0.75,0.25,1,0,12379.65104231486,0.32432432432432434,0
41,30,36.413815962170645,71,26,7,0,1092.4144788651192,15.1724233175711,True,False,False,False,False,False,15.1724233175711,2.2903225806451615,0.8387096774193549,0,1,2501.981548368499,0.3611111111111111,0
46,37,437.5099355906831,73,18,9,0,16187.867616855274,218.75496779534157,True,True,False,False,False,False,218.75496779534154,1.9210526315789473,0.47368421052631576,1,1,31097.74568501145,0.24324324324324326,0
68,11,71.91696907288744,95,27,2,1,791.0866598017618,8.240486039601686,True,False,False,True,False,False,8.240486039601686,7.916666666666667,2.25,0,1,6262.769390097281,0.28125,0
25,13,125.6621220011668,87,28,0,1,1633.6075860151684,18.563722568354187,False,True,False,False,False,False,18.563722568354187,6.214285714285714,2.0,0,1,10151.704284522832,0.3181818181818182,0
34,39,255.97440552335877,57,5,2,0,9983.001815410991,172.12072095536192,True,False,False,True,False,True,172.12072095536192,1.425,0.125,1,1,14225.777586960661,0.08620689655172414,0
63,16,155.59944168672342,1,19,7,1,2489.591066987575,1244.7955334937874,True,True,False,False,False,False,1244.7955334937874,0.058823529411764705,1.1176470588235294,0,0,146.44653335221028,9.5,1
64,33,334.9518629615194,61,18,9,0,11053.41147773014,178.28083028597,False,False,False,False,False,False,178.28083028597,1.7941176470588236,0.5294117647058824,1,1,19831.12059239819,0.2903225806451613,0
27,31,424.6927791566733,44,28,3,0,13165.476153856873,292.5661367523749,True,False,False,False,True,False,292.566136752375,1.375,0.875,1,0,18102.5297115532,0.6222222222222222,0
22,54,196.96516344758945,13,25,6,0,10636.11882616983,759.722773297845,False,True,False,False,False,False,759.722773297845,0.23636363636363636,0.45454545454545453,1,0,2513.9917225492322,1.7857142857142858,0
28,24,426.0710203740864,60,25,0,0,10225.704488978072,167.63449981931265,True,False,False,False,False,False,167.63449981931265,2.4,1.0,1,1,24541.690773547372,0.4098360655737705,0
29,5,335.5971484430005,97,25,9,1,1677.9857422150026,17.122303491989822,False,False,False,False,True,False,17.122303491989822,16.166666666666668,4.166666666666667,0,1,27127.43616580921,0.25510204081632654,0
68,19,153.6761616115456,80,19,3,1,2919.8470706193666,36.04749469900453,False,False,False,True,False,False,36.047494699004524,4.0,0.95,0,1,11679.388282477466,0.2345679012345679,0
29,21,68.10956318858445,23,9,3,0,1430.3008269602733,59.59586779001139,False,False,True,False,False,True,59.59586779001139,1.0454545454545454,0.4090909090909091,0,0,1495.314500913013,0.375,0
29,4,413.2861513864501,92,21,5,0,1653.1446055458005,17.775748446729036,True,False,True,False,False,False,17.775748446729036,18.4,4.2,0,1,30417.860742042725,0.22580645161290322,0
28,39,177.00783939203805,85,28,7,1,6903.305736289484,80.27099693359865,True,False,True,False,True,False,80.27099693359865,2.125,0.7,1,1,14669.524689615155,0.32558139534883723,0
46,39,387.1269887455921,38,19,1,0,15097.952561078091,387.1269887455921,True,False,False,True,True,False,387.1269887455921,0.95,0.475,1,0,14343.054933024187,0.48717948717948717,0
26,34,380.07213502328847,14,20,1,0,12922.452590791809,861.4968393861205,False,False,False,True,True,False,861.4968393861205,0.4,0.5714285714285714,1,0,5168.9810363167235,1.3333333333333333,0
36,8,69.81532552480249,18,7,1,1,558.5226041984199,29.395926536758942,True,False,False,True,True,False,29.395926536758942,2.0,0.7777777777777778,0,0,1117.0452083968398,0.3684210526315789,0
64,28,177.72423825346632,3,16,1,0,4976.278671097057,1244.0696677742642,True,True,False,False,False,True,1244.0696677742642,0.10344827586206896,0.5517241379310345,0,0,514.7874487341783,4.0,1
